district,mean_spei,date
Aragatsotn,-1.2958658585945766,2006-08-21
Armavir,-1.1211098929246266,2006-08-21
Kotayk,-1.2208899825811386,2006-08-21
Erevan,-1.2523196339607239,2006-08-21
Tavush,-0.7907191142439842,2006-09-01
Lori,-1.2874215841293335,2006-09-01
Shirak,-1.161299535861382,2006-09-01
Gegharkunik,-1.007090448456652,2006-09-01
Vayots Dzor,-1.2672840878367424,2006-09-01
Syunik,-1.7639634734705876,2006-09-01
Ararat,-0.9187608320604671,2006-09-01
Aragatsotn,-0.9894455100099245,2006-09-01
Armavir,-0.8742091606060663,2006-09-01
Kotayk,-0.8360747501254082,2006-09-01
Erevan,-0.9875735640525818,2006-09-01
Tavush,0.24077712651342154,2006-09-11
Lori,-0.3681779138457317,2006-09-11
Shirak,-0.3718506313430575,2006-09-11
Gegharkunik,-0.12667012099614916,2006-09-11
Vayots Dzor,-0.5434798765927553,2006-09-11
Syunik,-1.136811940293563,2006-09-11
Ararat,-0.1068879088217562,2006-09-11
Aragatsotn,-0.0995671166262279,2006-09-11
Armavir,-0.11529677671690781,2006-09-11
Kotayk,0.11235582111403346,2006-09-11
Erevan,-0.22326968982815742,2006-09-11
Tavush,0.3739816149075826,2006-09-21
Lori,-0.2487731775125632,2006-09-21
Shirak,-0.43353281112817615,2006-09-21
Gegharkunik,-0.2412640992552042,2006-09-21
Vayots Dzor,-0.6265503317117691,2006-09-21
Syunik,-1.0856348464363499,2006-09-21
Ararat,-0.3138871316544034,2006-09-21
Aragatsotn,-0.10376479849219322,2006-09-21
Armavir,-0.040531949450572334,2006-09-21
Kotayk,-0.07405641991645098,2006-09-21
Erevan,-0.2528068423271179,2006-09-21
Tavush,-0.8594162588318189,2006-10-01
Lori,-1.0895969638457665,2006-10-01
Shirak,-1.019689101439256,2006-10-01
Gegharkunik,-0.799026806564892,2006-10-01
Vayots Dzor,-0.6634539107326418,2006-10-01
Syunik,-0.9670181995943973,2006-10-01
Ararat,-0.7432004430077293,2006-10-01
Aragatsotn,-0.9190830886363983,2006-10-01
Armavir,-0.8739693462848663,2006-10-01
Kotayk,-0.9578672468662262,2006-10-01
Erevan,-1.0359293520450592,2006-10-01
Tavush,0.598305075817431,2006-10-11
Lori,0.07538069767626719,2006-10-11
Shirak,0.15263794196877056,2006-10-11
Gegharkunik,0.11329991501920364,2006-10-11
Vayots Dzor,0.16668841987848282,2006-10-11
Syunik,-0.6140388466025654,2006-10-11
Ararat,0.40052317353812134,2006-10-11
Aragatsotn,-0.06405624310718849,2006-10-11
Armavir,-0.13931380208426467,2006-10-11
Kotayk,-0.015380977094173432,2006-10-11
Erevan,-0.29192450642585754,2006-10-11
Tavush,-0.009523257904220372,2006-10-21
Lori,-0.04205033333542255,2006-10-21
Shirak,0.029434064403176308,2006-10-21
Gegharkunik,0.00010350538308129591,2006-10-21
Vayots Dzor,-0.034592900425195694,2006-10-21
Syunik,-0.7630735051475073,2006-10-21
Ararat,0.468030800873583,2006-10-21
Aragatsotn,-0.16957299582039317,2006-10-21
Armavir,-0.3544766753911972,2006-10-21
Kotayk,0.1329532653093338,2006-10-21
Erevan,-0.29757682234048843,2006-10-21
Tavush,0.15353633110256246,2006-11-01
Lori,0.30253511008161765,2006-11-01
Shirak,0.3910257415129588,2006-11-01
Gegharkunik,0.2641920661005904,2006-11-01
Vayots Dzor,0.3720618605148047,2006-11-01
Syunik,-0.7564318208514076,2006-11-01
Ararat,0.7443351434035734,2006-11-01
Aragatsotn,0.16441255869964758,2006-11-01
Armavir,-0.12384725486238797,2006-11-01
Kotayk,0.4950977489352226,2006-11-01
Erevan,0.05565757304430008,2006-11-01
Tavush,0.7818302015463511,2006-11-11
Lori,0.8344915463374212,2006-11-11
Shirak,0.7532379673077509,2006-11-11
Gegharkunik,0.8658555645276519,2006-11-11
Vayots Dzor,0.7734795995056629,2006-11-11
Syunik,-0.23260015288465902,2006-11-11
Ararat,0.9901488531719554,2006-11-11
Aragatsotn,0.5424673557281494,2006-11-11
Armavir,0.2958896259466807,2006-11-11
Kotayk,0.8452378273010254,2006-11-11
Erevan,0.4848712682723999,2006-11-11
Tavush,1.1105772505203884,2006-11-21
Lori,1.0887922782164354,2006-11-21
Shirak,0.8652324103392087,2006-11-21
Gegharkunik,1.1416831367156084,2006-11-21
Vayots Dzor,0.868712916970253,2006-11-21
Syunik,-0.04523020502375929,2006-11-21
Ararat,1.021404273130677,2006-11-21
Aragatsotn,0.5037848931193972,2006-11-21
Armavir,0.15697720282090208,2006-11-21
Kotayk,0.9033560886979103,2006-11-21
Erevan,0.42861295491456985,2006-11-21
Tavush,1.0395323783159256,2006-12-01
Lori,0.9560089982472934,2006-12-01
Shirak,0.6641838040489417,2006-12-01
Gegharkunik,1.0529177083688623,2006-12-01
Vayots Dzor,0.7065081559121609,2006-12-01
Syunik,0.003450853456007807,2006-12-01
Ararat,0.8400407931344076,2006-12-01
Aragatsotn,0.3360081125671665,2006-12-01
Armavir,-0.05256428134938081,2006-12-01
Kotayk,0.7612425874918699,2006-12-01
Erevan,0.1887593027204275,2006-12-01
Tavush,0.17350717478742203,2006-12-11
Lori,0.3048735662148549,2006-12-11
Shirak,0.1794778865117293,2006-12-11
Gegharkunik,0.22114689472843618,2006-12-11
Vayots Dzor,0.04377787001430988,2006-12-11
Syunik,-0.5522216323174929,2006-12-11
Ararat,0.2776907343756069,2006-12-11
Aragatsotn,-0.24334679699192444,2006-12-11
Armavir,-0.5616466899712881,2006-12-11
Kotayk,0.10483206324279308,2006-12-11
Erevan,-0.33770914375782013,2006-12-11
Tavush,0.5267346575856209,2006-12-21
Lori,0.6070172717938056,2006-12-21
Shirak,0.4391048282671433,2006-12-21
Gegharkunik,0.7037195247762343,2006-12-21
Vayots Dzor,0.5201633330434561,2006-12-21
Syunik,0.012457609728076741,2006-12-21
Ararat,0.6917682269757445,2006-12-21
Aragatsotn,0.1397749277142187,2006-12-21
Armavir,-0.1045655148724715,2006-12-21
Kotayk,0.5095021344721318,2006-12-21
Erevan,0.09703179076313972,2006-12-21
Tavush,0.22547264428188404,2007-01-01
Lori,0.4054310035247069,2007-01-01
Shirak,0.20925548959236878,2007-01-01
Gegharkunik,0.22656310667448185,2007-01-01
Vayots Dzor,0.017820796696469188,2007-01-01
Syunik,-0.5234681068870582,2007-01-01
Ararat,0.15703693133863536,2007-01-01
Aragatsotn,-0.0505514033138752,2007-01-01
Armavir,-0.2903579572836558,2007-01-01
Kotayk,0.2012064442038536,2007-01-01
Erevan,-0.18624834343791008,2007-01-01
Tavush,-1.0576412131388981,2007-01-11
Lori,-0.7764504185089698,2007-01-11
Shirak,-0.7868198454380035,2007-01-11
Gegharkunik,-0.5449753000455744,2007-01-11
Vayots Dzor,-0.5396855622529984,2007-01-11
Syunik,-0.8893275260925293,2007-01-11
Ararat,-0.6506459469144995,2007-01-11
Aragatsotn,-0.7240994522968928,2007-01-11
Armavir,-0.8007633487383524,2007-01-11
Kotayk,-0.5588841140270233,2007-01-11
Erevan,-0.6384531557559967,2007-01-11
Tavush,-0.7809289793173472,2007-01-21
Lori,-0.5590557570640857,2007-01-21
Shirak,-0.6186634668937097,2007-01-21
Gegharkunik,-0.33414131691953275,2007-01-21
Vayots Dzor,-0.4524201452732086,2007-01-21
Syunik,-0.8192070346129569,2007-01-21
Ararat,-0.8161167502403259,2007-01-21
Aragatsotn,-0.7433244089285532,2007-01-21
Armavir,-0.8329598506291708,2007-01-21
Kotayk,-0.6035060793161392,2007-01-21
Erevan,-0.7112758159637451,2007-01-21
Tavush,-0.8876792912681898,2007-02-01
Lori,-0.7613947299810556,2007-02-01
Shirak,-0.8978884403522198,2007-02-01
Gegharkunik,-0.4293802310438717,2007-02-01
Vayots Dzor,-0.7535245828330517,2007-02-01
Syunik,-0.7757133386637035,2007-02-01
Ararat,-1.1079439141533591,2007-02-01
Aragatsotn,-0.9548635333776474,2007-02-01
Armavir,-0.952674518028895,2007-02-01
Kotayk,-0.8894939363002777,2007-02-01
Erevan,-1.0019640028476715,2007-02-01
Tavush,-1.5880451947450638,2007-02-11
Lori,-1.3920069657839262,2007-02-11
Shirak,-1.4492270304606512,2007-02-11
Gegharkunik,-1.1156069601283354,2007-02-11
Vayots Dzor,-1.2872958034276962,2007-02-11
Syunik,-1.2223884149601585,2007-02-11
Ararat,-1.5271609913219104,2007-02-11
Aragatsotn,-1.3818603853384654,2007-02-11
Armavir,-1.3865655064582825,2007-02-11
Kotayk,-1.3612148404121398,2007-02-11
Erevan,-1.3745445013046265,2007-02-11
Tavush,-0.8583478331565857,2007-02-21
Lori,-0.8498412737479577,2007-02-21
Shirak,-0.909474464563223,2007-02-21
Gegharkunik,-0.4706636136945556,2007-02-21
Vayots Dzor,-0.8648840691894293,2007-02-21
Syunik,-0.7157894576850691,2007-02-21
Ararat,-1.2029546986926685,2007-02-21
Aragatsotn,-0.8680321176846822,2007-02-21
Armavir,-0.9033143222332001,2007-02-21
Kotayk,-0.8602093160152435,2007-02-21
Erevan,-1.0116161704063416,2007-02-21
Tavush,0.2957302153808996,2007-03-01
Lori,0.13777199242478952,2007-03-01
Shirak,0.006375797791406512,2007-03-01
Gegharkunik,0.2877893111298737,2007-03-01
Vayots Dzor,-0.15670633902482223,2007-03-01
Syunik,-0.16510216285793208,2007-03-01
Ararat,-0.3793104047125036,2007-03-01
Aragatsotn,-0.03327603997119392,2007-03-01
Armavir,0.0008505756656328837,2007-03-01
Kotayk,-0.11507065929472446,2007-03-01
Erevan,-0.2792709171772003,2007-03-01
Tavush,0.5108271278440952,2007-03-11
Lori,0.3112056198028418,2007-03-11
Shirak,0.33882180973887444,2007-03-11
Gegharkunik,0.437671585693298,2007-03-11
Vayots Dzor,0.03325189067982137,2007-03-11
Syunik,0.3126016795929325,2007-03-11
Ararat,-0.013990187128497795,2007-03-11
Aragatsotn,0.4320745610942443,2007-03-11
Armavir,0.6478358010450999,2007-03-11
Kotayk,0.13063117121346296,2007-03-11
Erevan,0.19756469130516052,2007-03-11
Tavush,0.6861322621504465,2007-03-21
Lori,0.16914595090425932,2007-03-21
Shirak,0.14137553337674874,2007-03-21
Gegharkunik,0.30106077551403465,2007-03-21
Vayots Dzor,-0.19930176110938191,2007-03-21
Syunik,-0.07421328460699633,2007-03-21
Ararat,-0.18387632783163677,2007-03-21
Aragatsotn,0.3213117631773154,2007-03-21
Armavir,0.5107205758492152,2007-03-21
Kotayk,0.04084080457687378,2007-03-21
Erevan,0.17871470004320145,2007-03-21
Tavush,0.9643042733271917,2007-04-01
Lori,0.5582942590117455,2007-04-01
Shirak,0.46134989708662033,2007-04-01
Gegharkunik,0.6559074731434092,2007-04-01
Vayots Dzor,0.3777884803712368,2007-04-01
Syunik,0.5592078566551208,2007-04-01
Ararat,0.39482190934094513,2007-04-01
Aragatsotn,0.7295477663477262,2007-04-01
Armavir,0.9180570443471273,2007-04-01
Kotayk,0.44506536722183226,2007-04-01
Erevan,0.5697876065969467,2007-04-01
Tavush,1.6925799647967021,2007-04-11
Lori,1.659880252984854,2007-04-11
Shirak,1.6067820191383362,2007-04-11
Gegharkunik,1.7496321902555578,2007-04-11
Vayots Dzor,1.7526468336582184,2007-04-11
Syunik,1.715349504822179,2007-04-11
Ararat,1.7690628333525225,2007-04-11
Aragatsotn,1.9789601465066273,2007-04-11
Armavir,2.0537840525309243,2007-04-11
Kotayk,1.7950617313385009,2007-04-11
Erevan,1.7988174557685852,2007-04-11
Tavush,1.490222305059433,2007-04-21
Lori,1.415870263026311,2007-04-21
Shirak,1.4505283649151142,2007-04-21
Gegharkunik,1.4550785036648022,2007-04-21
Vayots Dzor,1.388522520661354,2007-04-21
Syunik,1.4006315595225285,2007-04-21
Ararat,1.5647689754312688,2007-04-21
Aragatsotn,1.8032239576180775,2007-04-21
Armavir,1.8617093165715535,2007-04-21
Kotayk,1.6486815333366394,2007-04-21
Erevan,1.6688514351844788,2007-04-21
Tavush,1.5073556105295818,2007-05-01
Lori,1.307858013189756,2007-05-01
Shirak,1.2117970219025245,2007-05-01
Gegharkunik,1.3267798003028421,2007-05-01
Vayots Dzor,1.202016644179821,2007-05-01
Syunik,1.1065684902040582,2007-05-01
Ararat,1.3840767036784778,2007-05-01
Aragatsotn,1.563785622517268,2007-05-01
Armavir,1.5780144532521565,2007-05-01
Kotayk,1.4636662960052491,2007-05-01
Erevan,1.4390708804130554,2007-05-01
Tavush,1.4356196125348408,2007-05-11
Lori,1.158542696100015,2007-05-11
Shirak,1.0593533848340695,2007-05-11
Gegharkunik,1.4711378812789917,2007-05-11
Vayots Dzor,1.4985183626413345,2007-05-11
Syunik,1.1283559171777022,2007-05-11
Ararat,1.5198399803855203,2007-05-11
Aragatsotn,1.6102242867151897,2007-05-11
Armavir,1.5684474507967632,2007-05-11
Kotayk,1.5868640780448913,2007-05-11
Erevan,1.5086044073104858,2007-05-11
Tavush,0.9970767199993134,2007-05-21
Lori,0.7900815032995664,2007-05-21
Shirak,0.6437996396651635,2007-05-21
Gegharkunik,1.1413370966911316,2007-05-21
Vayots Dzor,1.3668714836239815,2007-05-21
Syunik,0.6393092796206474,2007-05-21
Ararat,1.4197094982320613,2007-05-21
Aragatsotn,1.3434915244579315,2007-05-21
Armavir,1.3290753960609436,2007-05-21
Kotayk,1.3412022352218629,2007-05-21
Erevan,1.3651347756385803,2007-05-21
Tavush,1.1551852424939473,2007-06-01
Lori,0.8842117085676784,2007-06-01
Shirak,0.6930655199371708,2007-06-01
Gegharkunik,1.2289685922510483,2007-06-01
Vayots Dzor,1.3168606460094452,2007-06-01
Syunik,0.7965924320252318,2007-06-01
Ararat,1.2965774102644487,2007-06-01
Aragatsotn,1.3138602127631505,2007-06-01
Armavir,1.173385312159856,2007-06-01
Kotayk,1.3893060326576232,2007-06-01
Erevan,1.2723712921142578,2007-06-01
Tavush,1.0849801401297252,2007-06-11
Lori,1.0242031239546263,2007-06-11
Shirak,1.0164777819926922,2007-06-11
Gegharkunik,1.1839947700500488,2007-06-11
Vayots Dzor,1.1875598952174187,2007-06-11
Syunik,0.3086595847026298,2007-06-11
Ararat,1.2941775809634815,2007-06-11
Aragatsotn,1.408612201611201,2007-06-11
Armavir,1.212041397889455,2007-06-11
Kotayk,1.4988456845283509,2007-06-11
Erevan,1.2507582306861877,2007-06-11
Tavush,0.6918460155526797,2007-06-21
Lori,0.7047650332634265,2007-06-21
Shirak,0.74782016987984,2007-06-21
Gegharkunik,0.921094685792923,2007-06-21
Vayots Dzor,1.0925826951861382,2007-06-21
Syunik,0.3343265221797322,2007-06-21
Ararat,1.0097540508617053,2007-06-21
Aragatsotn,1.2094060728947322,2007-06-21
Armavir,0.9910154839356741,2007-06-21
Kotayk,1.2400880098342895,2007-06-21
Erevan,0.9150879979133606,2007-06-21
Tavush,0.7086244747042656,2007-07-01
Lori,0.677274173268905,2007-07-01
Shirak,0.7209037129695599,2007-07-01
Gegharkunik,0.8190845346406979,2007-07-01
Vayots Dzor,0.9617488775402308,2007-07-01
Syunik,0.10463362030292812,2007-07-01
Ararat,0.9304397451606664,2007-07-01
Aragatsotn,1.1962656825780869,2007-07-01
Armavir,0.9465344250202179,2007-07-01
Kotayk,1.241336739063263,2007-07-01
Erevan,0.8951482772827148,2007-07-01
Tavush,0.516687132883817,2007-07-11
Lori,0.09135185848348416,2007-07-11
Shirak,0.07587019110528323,2007-07-11
Gegharkunik,0.14827448600793586,2007-07-11
Vayots Dzor,0.104638303630054,2007-07-11
Syunik,-0.4462770698101897,2007-07-11
Ararat,0.3209482356905937,2007-07-11
Aragatsotn,0.557133711874485,2007-07-11
Armavir,0.5388768663009008,2007-07-11
Kotayk,0.5006241083145142,2007-07-11
Erevan,0.5331719368696213,2007-07-11
Tavush,0.19905854916820923,2007-07-21
Lori,-0.22750611689228278,2007-07-21
Shirak,-0.2572162810426492,2007-07-21
Gegharkunik,-0.25158836106386256,2007-07-21
Vayots Dzor,-0.07292012870311737,2007-07-21
Syunik,-0.3896932256849189,2007-07-21
Ararat,-0.14945973836901513,2007-07-21
Aragatsotn,0.010490252946813902,2007-07-21
Armavir,0.1390440252919992,2007-07-21
Kotayk,-0.2218131368048489,2007-07-21
Erevan,-0.23295839130878448,2007-07-21
Tavush,0.1497455023539563,2007-08-01
Lori,0.003636517490331943,2007-08-01
Shirak,0.11825457111430857,2007-08-01
Gegharkunik,0.272012818385573,2007-08-01
Vayots Dzor,0.40013148728758097,2007-08-01
Syunik,-0.017932184922852014,2007-08-01
Ararat,0.3573330764404752,2007-08-01
Aragatsotn,0.3285713871009648,2007-08-01
Armavir,0.2826035280401508,2007-08-01
Kotayk,0.35886621605604885,2007-08-01
Erevan,0.11806169804185629,2007-08-01
Tavush,0.5764164452751478,2007-08-11
Lori,0.7020284191060525,2007-08-11
Shirak,0.7827936973995887,2007-08-11
Gegharkunik,0.665855879731038,2007-08-11
Vayots Dzor,0.6974301398731768,2007-08-11
Syunik,0.2109600541819083,2007-08-11
Ararat,0.9084790525111285,2007-08-11
Aragatsotn,1.0551295429468155,2007-08-11
Armavir,0.9461457828680674,2007-08-11
Kotayk,1.0676307797431945,2007-08-11
Erevan,0.8580034673213959,2007-08-11
Tavush,1.2488054831822712,2007-08-21
Lori,1.488452984736516,2007-08-21
Shirak,1.5731475811738234,2007-08-21
Gegharkunik,1.2937463346649618,2007-08-21
Vayots Dzor,1.1599285453557968,2007-08-21
Syunik,0.7816565554392966,2007-08-21
Ararat,1.3779924566095525,2007-08-21
Aragatsotn,1.6678930222988129,2007-08-21
Armavir,1.5480138858159382,2007-08-21
Kotayk,1.6665016531944274,2007-08-21
Erevan,1.4837762713432312,2007-08-21
Tavush,0.7264472022652626,2007-09-01
Lori,1.1108517004893377,2007-09-01
Shirak,1.3011154715831463,2007-09-01
Gegharkunik,0.8962475968634381,2007-09-01
Vayots Dzor,0.9032277655787766,2007-09-01
Syunik,0.28364068955967303,2007-09-01
Ararat,1.178969001228159,2007-09-01
Aragatsotn,1.4432319402694702,2007-09-01
Armavir,1.464314043521881,2007-09-01
Kotayk,1.3669772267341613,2007-09-01
Erevan,1.2816737294197083,2007-09-01
Tavush,0.6296425921221575,2007-09-11
Lori,0.8394266389883481,2007-09-11
Shirak,0.812308358744933,2007-09-11
Gegharkunik,0.7581430673599243,2007-09-11
Vayots Dzor,0.9326410628855228,2007-09-11
Syunik,0.46373629288772417,2007-09-11
Ararat,0.9716575552116741,2007-09-11
Aragatsotn,1.0784712135791779,2007-09-11
Armavir,1.05622465411822,2007-09-11
Kotayk,1.1420875072479248,2007-09-11
Erevan,1.0542456209659576,2007-09-11
Tavush,0.5611021928537715,2007-09-21
Lori,0.8329994540948135,2007-09-21
Shirak,0.8329985898274642,2007-09-21
Gegharkunik,0.6991899283054996,2007-09-21
Vayots Dzor,0.8049283381551504,2007-09-21
Syunik,0.13260581050264209,2007-09-21
Ararat,0.9657318192449483,2007-09-21
Aragatsotn,1.026029884815216,2007-09-21
Armavir,0.9976414541403452,2007-09-21
Kotayk,1.1375763654708861,2007-09-21
Erevan,1.0002645552158356,2007-09-21
Tavush,0.244416899785089,2007-10-01
Lori,0.6679683648622953,2007-10-01
Shirak,0.6471296835404176,2007-10-01
Gegharkunik,0.5914234861676746,2007-10-01
Vayots Dzor,0.6307223229669034,2007-10-01
Syunik,-0.24058538302779198,2007-10-01
Ararat,0.8281907364726067,2007-10-01
Aragatsotn,0.9475843608379364,2007-10-01
Armavir,0.9270860254764557,2007-10-01
Kotayk,1.1009687900543212,2007-10-01
Erevan,1.0211162865161896,2007-10-01
Tavush,-0.6843547994455245,2007-10-11
Lori,0.21558905912724396,2007-10-11
Shirak,0.36510978581813663,2007-10-11
Gegharkunik,0.2996507312773782,2007-10-11
Vayots Dzor,0.18288692634087056,2007-10-11
Syunik,-0.7955581934534406,2007-10-11
Ararat,0.029795928434892135,2007-10-11
Aragatsotn,0.2981843249872327,2007-10-11
Armavir,-0.009522056207060814,2007-10-11
Kotayk,0.6308765292167664,2007-10-11
Erevan,-0.031305596232414246,2007-10-11
Tavush,0.0988846222559611,2007-10-21
Lori,0.6483537947329191,2007-10-21
Shirak,0.6999229261508355,2007-10-21
Gegharkunik,0.8276835706304101,2007-10-21
Vayots Dzor,0.1790554653853178,2007-10-21
Syunik,-0.45415757557279185,2007-10-21
Ararat,0.4538915468887849,2007-10-21
Aragatsotn,0.78309232989947,2007-10-21
Armavir,0.6430948376655579,2007-10-21
Kotayk,1.0063200891017914,2007-10-21
Erevan,0.5561834275722504,2007-10-21
Tavush,0.8806385770440102,2007-11-01
Lori,1.3412830600371728,2007-11-01
Shirak,1.3688658200777495,2007-11-01
Gegharkunik,0.7215777280576089,2007-11-01
Vayots Dzor,0.00359300896525383,2007-11-01
Syunik,-0.5391826033592224,2007-11-01
Ararat,0.3354643725536086,2007-11-01
Aragatsotn,0.9190309544404348,2007-11-01
Armavir,0.7280945777893066,2007-11-01
Kotayk,0.9810526072978973,2007-11-01
Erevan,0.4931756556034088,2007-11-01
Tavush,0.45520001898209256,2007-11-11
Lori,0.8994497886070838,2007-11-11
Shirak,1.0142202446093926,2007-11-11
Gegharkunik,0.1668437068514964,2007-11-11
Vayots Dzor,-0.453081876039505,2007-11-11
Syunik,-0.7712581906663744,2007-11-11
Ararat,-0.26427127861163835,2007-11-11
Aragatsotn,0.32752179781285423,2007-11-11
Armavir,0.16983908523494998,2007-11-11
Kotayk,0.3396460458636284,2007-11-11
Erevan,-0.1493653953075409,2007-11-11
Tavush,0.5313219577074051,2007-11-21
Lori,0.5529564647720411,2007-11-21
Shirak,0.590919876901003,2007-11-21
Gegharkunik,-0.11733591375762925,2007-11-21
Vayots Dzor,-0.3772512376308441,2007-11-21
Syunik,-0.440896232661448,2007-11-21
Ararat,-0.2254648268730803,2007-11-21
Aragatsotn,-0.03870161964247624,2007-11-21
Armavir,-0.0706678486118714,2007-11-21
Kotayk,0.0008868874050676822,2007-11-21
Erevan,-0.12343521788716316,2007-11-21
Tavush,0.8418547858794531,2007-12-01
Lori,0.9169734647640815,2007-12-01
Shirak,0.9025822579860687,2007-12-01
Gegharkunik,0.38149045385858593,2007-12-01
Vayots Dzor,0.19860488874837756,2007-12-01
Syunik,0.19154919644719676,2007-12-01
Ararat,0.19155329567464915,2007-12-01
Aragatsotn,0.3461497090756893,2007-12-01
Armavir,0.2727981631954511,2007-12-01
Kotayk,0.4021747216582298,2007-12-01
Erevan,0.2807254418730736,2007-12-01
Tavush,1.1672965536514919,2007-12-11
Lori,1.372623888345865,2007-12-11
Shirak,1.3540114439450777,2007-12-11
Gegharkunik,0.786925708546358,2007-12-11
Vayots Dzor,0.4319001929834485,2007-12-11
Syunik,0.5879555077929246,2007-12-11
Ararat,0.4584650051864711,2007-12-11
Aragatsotn,0.6466143329938253,2007-12-11
Armavir,0.4477519194285075,2007-12-11
Kotayk,0.7240830391645432,2007-12-11
Erevan,0.4469616562128067,2007-12-11
Tavush,1.6155657370885212,2007-12-21
Lori,1.51578400685237,2007-12-21
Shirak,1.3686309869472797,2007-12-21
Gegharkunik,1.011675058042302,2007-12-21
Vayots Dzor,0.4822031077928841,2007-12-21
Syunik,0.8502530855567831,2007-12-21
Ararat,0.5016823874955828,2007-12-21
Aragatsotn,0.6862831761439642,2007-12-21
Armavir,0.48014291127522785,2007-12-21
Kotayk,0.7691393405199051,2007-12-21
Erevan,0.40994854271411896,2007-12-21
Tavush,1.8978905876477559,2008-01-01
